        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010301   7272.690       5.797966      1.6322941E-06  4.8968800E-06   23.83896      4.6316387E-07  0.0000000E+00  1.0308895E-05  5.8765089E-08  0.0000000E+00   73.47116      1.7870805E-06  1.7870805E-06  1.7870805E-06  1.7870805E-06  1.7870805E-06  0.0000000E+00 -4.3749809E-02
           2           1           2        2000 outlet  out_070101010301   7015.099       3.671709      1.6558683E-06  4.9676028E-06   23.45926      4.4812327E-07  0.0000000E+00  1.0310809E-05  5.8765089E-08  0.0000000E+00   82.30625      2.8367435E-06  2.8367435E-06  2.8367435E-06  2.8367435E-06  2.8367435E-06  0.0000000E+00 -0.8687501    
           3           1           3        2000 outlet  out_070101010301   7835.243       2.560923      1.6742971E-06  5.0228896E-06   21.35122      4.3491093E-07  0.0000000E+00  1.0312298E-05  5.8765089E-08  0.0000000E+00   87.62261      3.5845283E-06  3.5845283E-06  3.5845283E-06  3.5845283E-06  3.5845283E-06  0.0000000E+00 -0.9962502    
           4           1           4        2000 outlet  out_070101010301   8685.247       1.735899      1.6930547E-06  5.0791623E-06   20.25579      4.2081007E-07  0.0000000E+00  1.2119333E-06  5.8765057E-08  0.0000000E+00   90.42979      4.0920800E-06  4.0920800E-06  4.0920800E-06  4.0920800E-06  4.0920800E-06  0.0000000E+00  -4.243749    
           5           1           5        2000 outlet  out_070101010301   9239.481       1.149269      1.7126499E-06  5.1379484E-06   19.69982      4.0591573E-07  0.0000000E+00  1.2119334E-06  5.8765050E-08  0.0000000E+00   89.73339      4.4259500E-06  4.4259500E-06  4.4259500E-06  4.4259500E-06  4.4259500E-06  0.0000000E+00  -6.666250    
           6           1           6        2000 outlet  out_070101010301   9623.385      0.7465025      1.7328449E-06  5.1985330E-06   19.39956      3.9075672E-07  0.0000000E+00  1.2119332E-06  5.8765092E-08  0.0000000E+00   89.51274      4.6394557E-06  4.6394557E-06  4.6394557E-06  4.6394557E-06  4.6394557E-06  0.0000000E+00  -2.683750    
           7           1           7        2000 outlet  out_070101010301   9710.260      0.4775030      1.7529040E-06  5.2587102E-06   19.10165      3.7507567E-07  0.0000000E+00  1.2119331E-06  5.8765089E-08  0.0000000E+00   87.09454      4.7741723E-06  4.7741723E-06  4.7741723E-06  4.7741723E-06  4.7741723E-06  0.0000000E+00  -8.417500    
           8           1           8        2000 outlet  out_070101010301   9716.509      0.3016632      1.7727656E-06  5.3182944E-06   18.85365      3.6000074E-07  0.0000000E+00  1.2119331E-06  5.8765089E-08  0.0000000E+00   85.75411      4.8500365E-06  4.8500365E-06  4.8500365E-06  4.8500365E-06  4.8500365E-06  0.0000000E+00  -4.603750    
           9           1           9        2000 outlet  out_070101010301   9657.176      0.1886538      1.7925365E-06  5.3776075E-06   18.63054      3.4501727E-07  0.0000000E+00  1.1877114E-05  7.1932192E-08  0.0000000E+00   81.60112      4.7998406E-06  4.7998406E-06  4.7998406E-06  4.7998406E-06  4.7998406E-06  0.0000000E+00   2.251250    
          10           1          10        2000 outlet  out_070101010301   9558.514      0.1169987      1.8121657E-06  5.4364950E-06   18.41971      3.3014464E-07  0.0000000E+00  1.2021830E-05  7.3184900E-08  0.0000000E+00   80.22942      4.7205504E-06  4.7205504E-06  4.7205504E-06  4.7205504E-06  4.7205504E-06  0.0000000E+00   2.435000    
