        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010506   138693.3       4.938579      3.1690262E-02  8.5951824E-04   286.1312      2.9566861E-03  0.1126288      7.5359340E-03  3.6388009E-03  0.0000000E+00   125.0788      7.9489936E-08  7.9489936E-08  7.9489936E-08  7.9489936E-08  7.9489936E-08  0.0000000E+00 -0.9587502    
           2           1           2        2000 outlet  out_070101010506   280820.1      7.9722859E-02  7.2486177E-02  1.9659894E-03   630.7758      1.2342265E-02  0.2531017      2.4647897E-02  1.3837803E-02  0.0000000E+00   260.1657      8.1305338E-08  8.1305338E-08  8.1305338E-08  8.1305338E-08  8.1305338E-08  0.0000000E+00  -1.123750    
           3           1           3        2000 outlet  out_070101010506   498522.5      7.6146791E-04  6.2240608E-02  1.6881106E-03   1168.913      3.2308809E-02  0.4738965      4.8208654E-02  2.8778223E-02  0.0000000E+00   460.3247      8.1564096E-08  8.1564096E-08  8.1564096E-08  8.1564096E-08  8.1564096E-08  0.0000000E+00 -0.7075000    
           4           1           4        2000 outlet  out_070101010506   784556.1      0.0000000E+00  9.1969907E-02  2.4945601E-03   1892.914      6.4855963E-02  0.7805688      8.1009857E-02  4.9746480E-02  0.0000000E+00   730.0177      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -4.172500    
           5           1           5        2000 outlet  out_070101010506   1084426.      0.0000000E+00  0.1153810      3.1297116E-03   2615.033      0.1040552       1.103914      0.1141958      7.1777463E-02  0.0000000E+00   1010.309      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -7.180000    
           6           1           6        2000 outlet  out_070101010506   1361539.      0.0000000E+00  0.1290735      3.5023424E-03   3222.624      0.1434819       1.404720      0.1427008      9.1454081E-02  0.0000000E+00   1269.400      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -2.841250    
           7           1           7        2000 outlet  out_070101010506   1351269.      0.0000000E+00  0.1169156      3.1736242E-03   3207.673      0.1559722       1.393585      0.1434209      9.3450993E-02  0.0000000E+00   1259.796      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -8.852501    
           8           1           8        2000 outlet  out_070101010506   1440177.      0.0000000E+00  0.1124393      3.0533278E-03   3389.578      0.1769223       1.490341      0.1526267      0.1008732      0.0000000E+00   1342.930      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -4.596251    
           9           1           9        2000 outlet  out_070101010506   1449986.      0.0000000E+00  0.1029274      2.7962192E-03   3401.284      0.1882375       1.496443      0.1546792      0.1042259      0.0000000E+00   1338.965      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00   1.775000    
          10           1          10        2000 outlet  out_070101010506   1497197.      0.0000000E+00  9.6315496E-02  2.6177797E-03   3482.485      0.2024771       1.544259      0.1601966      0.1100877      0.0000000E+00   1374.223      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00   3.008750    
          11           1          11        2000 outlet  out_070101010506   1511850.      0.0000000E+00  8.8511512E-02  2.4068283E-03   3491.760      0.2118105       1.568408      0.1616010      0.1115247      0.0000000E+00   1409.949      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -2.762500    
          12           1          12        2000 outlet  out_070101010506   1539567.      0.0000000E+00  8.2046352E-02  2.2321604E-03   3522.207      0.2217113       1.598612      0.1635394      0.1136538      0.0000000E+00   1435.867      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -10.67875    
          13           1          13        2000 outlet  out_070101010506   1552487.      0.0000000E+00  7.5560294E-02  2.0568061E-03   3519.250      0.2288979       1.612695      0.1639854      0.1146709      0.0000000E+00   1447.949      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -8.807500    
          14           1          14        2000 outlet  out_070101010506   1568048.      0.0000000E+00  6.9841459E-02  1.9022125E-03   3518.855      0.2356671       1.629658      0.1646105      0.1157411      0.0000000E+00   1462.500      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -7.510000    
          15           1          15        2000 outlet  out_070101010506   1575190.      0.0000000E+00  6.4426735E-02  1.7557810E-03   3500.371      0.2407146       1.637443      0.1644607      0.1162006      0.0000000E+00   1469.178      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -2.173750    
          16           1          16        2000 outlet  out_070101010506   1581108.      0.0000000E+00  5.9568375E-02  1.6243882E-03   3478.898      0.2450869       1.643896      0.1642410      0.1165491      0.0000000E+00   1474.713      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -5.743750    
          17           1          17        2000 outlet  out_070101010506   1581833.      0.0000000E+00  5.5100519E-02  1.5035231E-03   3447.745      0.2483522       1.644687      0.1636295      0.1165637      0.0000000E+00   1475.391      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -7.300001    
          18           1          18        2000 outlet  out_070101010506   1580564.      0.0000000E+00  5.1090028E-02  1.3950203E-03   3413.787      0.2510249       1.643303      0.1629422      0.1164733      0.0000000E+00   1474.204      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -2.166250    
          19           1          19        2000 outlet  out_070101010506   1575956.      0.0000000E+00  4.7458228E-02  1.2967432E-03   3375.185      0.2529906       1.638279      0.1620755      0.1162087      0.0000000E+00   1469.896      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -4.933750    
          20           1          20        2000 outlet  out_070101010506   1569601.      0.0000000E+00  4.4208113E-02  1.2087848E-03   3335.176      0.2545265       1.631350      0.1611819      0.1158835      0.0000000E+00   1463.953      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -10.31125    
          21           1          21        2000 outlet  out_070101010506   1561256.      0.0000000E+00  4.1292485E-02  1.1298680E-03   3293.497      0.2556427       1.622253      0.1602416      0.1154881      0.0000000E+00   1456.149      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -12.50500    
          22           1          22        2000 outlet  out_070101010506   1551786.      0.0000000E+00  3.8692370E-02  1.0594855E-03   3251.843      0.2564956       1.611930      0.1593294      0.1150801      0.0000000E+00   1447.294      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -11.31250    
          23           1          23        2000 outlet  out_070101010506   1542199.      0.0000000E+00  3.6388677E-02  9.9712703E-04   3211.909      0.2572427       1.601435      0.1585196      0.1147173      0.0000000E+00   1438.329      8.0787508E-08  8.0787508E-08  8.0787508E-08  8.0787508E-08  8.0787508E-08  0.0000000E+00  -6.583749    
          24           1          24        2000 outlet  out_070101010506   1531294.      0.0000000E+00  3.4321975E-02  9.4022381E-04   3171.625      0.2576523       1.589596      0.1576359      0.1142723      0.0000000E+00   1428.131      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -8.912499    
          25           1          25        2000 outlet  out_070101010506   1519808.      0.0000000E+00  3.2478224E-02  8.8946050E-04   3132.041      0.2579362       1.577080      0.1568071      0.1138450      0.0000000E+00   1417.391      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -4.468750    
          26           1          26        2000 outlet  out_070101010506   1507674.      0.0000000E+00  3.0830173E-02  8.4408640E-04   3093.025      0.2581013       1.563857      0.1560219      0.1134296      0.0000000E+00   1406.044      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -8.612499    
          27           1          27        2000 outlet  out_070101010506   1495427.      0.0000000E+00  2.9363077E-02  8.0369465E-04   3055.423      0.2582340       1.550514      0.1553187      0.1130565      0.0000000E+00   1394.592      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -7.202501    
          28           1          28        2000 outlet  out_070101010506   1483080.      0.0000000E+00  2.8054947E-02  7.6767989E-04   3019.101      0.2583384       1.537064      0.1546878      0.1127206      0.0000000E+00   1383.046      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -3.595000    
          29           1          29        2000 outlet  out_070101010506   1470742.      0.0000000E+00  2.6888184E-02  7.3555676E-04   2984.104      0.2584327       1.523625      0.1541291      0.1124238      0.0000000E+00   1371.509      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -2.260000    
          30           1          30        2000 outlet  out_070101010506   1458383.      0.0000000E+00  2.5845321E-02  7.0684479E-04   2950.242      0.2585126       1.510165      0.1536307      0.1121592      0.0000000E+00   1359.952      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -3.711250    
          31           1          31        2000 outlet  out_070101010506   1446078.      0.0000000E+00  2.4912754E-02  6.8116927E-04   2917.530      0.2585905       1.496765      0.1531918      0.1119273      0.0000000E+00   1348.446      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -3.448750    
          32           2           1        2000 outlet  out_070101010506   1433831.      0.0000000E+00  2.4077578E-02  6.5817509E-04   2885.852      0.2586671       1.483431      0.1528057      0.1117247      0.0000000E+00   1336.995      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00 -0.6475000    
          33           2           2        2000 outlet  out_070101010506   1421763.      0.0000000E+00  2.3330061E-02  6.3759374E-04   2855.317      0.2587596       1.470288      0.1524452      0.1115309      0.0000000E+00   1325.709      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00 -5.8750156E-02
          34           2           3        2000 outlet  out_070101010506   1410330.      0.0000000E+00  2.3526093E-02  7.1274227E-04   2827.125      0.2602587       3.096435      0.3452202      0.7258222      2.2360550E-07   1292.146      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00   3.331250    
          35           2           4        2000 outlet  out_070101010506   1398624.      0.0000000E+00  2.2955013E-02  6.8269245E-04   2798.820      0.2606993       3.100023      0.3825023      0.8375651      2.5249153E-11   1301.112      8.0787508E-08  8.0787508E-08  8.0787508E-08  8.0787508E-08  8.0787508E-08  0.0000000E+00  0.4475003    
          36           2           5        2000 outlet  out_070101010506   1386924.      0.0000000E+00  2.2389596E-02  6.6417013E-04   2770.968      0.2608127       1.432375      0.3774339      0.8199829      0.0000000E+00   1293.048      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00 -0.7674999    
          37           2           6        2000 outlet  out_070101010506   1375201.      0.0000000E+00  2.1846266E-02  6.4593839E-04   2743.488      0.2608223       1.419619      0.3625720      0.7729107      0.0000000E+00   1282.092      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -3.268749    
          38           2           7        2000 outlet  out_070101010506   1363600.      0.0000000E+00  2.1345204E-02  6.2880677E-04   2716.663      0.2608241       1.406998      0.3462411      0.7216403      0.0000000E+00   1271.250      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -1.750000    
          39           2           8        2000 outlet  out_070101010506   1352085.      0.0000000E+00  2.0888716E-02  6.1307731E-04   2690.391      0.2608301       1.394473      0.3305939      0.6726519      0.0000000E+00   1260.489      8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -3.193750    
          40           2           9        2000 outlet  out_070101010506   1342285.      0.0000000E+00  3.2799069E-02  3.3468893E-03   2672.962      0.2705139       2.733433      0.5137450       1.101543      2.7920313E-09   1227.853      8.0787515E-08  5.7239254E-04  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00   3.646250    
          41           2          10        2000 outlet  out_070101010506   1332292.      0.0000000E+00  2.8749004E-02  2.3988599E-03   2651.525      0.2735266       2.741110      0.5380265       1.145295      8.0438391E-15   1241.913      8.0787515E-08  2.8245711E-05  8.0787515E-08  8.0787515E-08  8.0787515E-08  0.0000000E+00  -2.128750    
