        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010502   226722.8       47.33527       7.965726      0.2160322       1163.558      0.3110086      0.0000000E+00  6.5532920E-05  2.4317651E-05  0.0000000E+00   2208.179      2.7466501E-06  2.7466501E-06  2.7466501E-06  2.7466501E-06  2.7466501E-06  0.0000000E+00 -0.8615839    
           2           1           2        2000 outlet  out_070101010502   432556.4       33.49554       7.965726      0.2160319       1812.930      0.3110088      0.0000000E+00  6.5690932E-05  5.9698184E-05  0.0000000E+00   3497.213      5.2827454E-06  5.2827454E-06  5.2827454E-06  5.2827454E-06  5.2827454E-06  0.0000000E+00  -1.013530    
           3           1           3        2000 outlet  out_070101010502   647616.2       26.25978       7.965725      0.2160320       2218.002      0.3110088      0.0000000E+00  6.5594882E-05  5.9781643E-05  0.0000000E+00   4398.094      8.2318447E-06  8.2318447E-06  8.2318447E-06  8.2318447E-06  8.2318447E-06  0.0000000E+00 -0.5803297    
           4           1           4        2000 outlet  out_070101010502   841928.7       21.80235       7.965722      0.2160307       2478.570      0.3110089      0.0000000E+00  6.5196116E-05  6.8569563E-05  0.0000000E+00   5075.668      1.1966737E-05  1.1966737E-05  1.1966737E-05  1.1966737E-05  1.1966737E-05  0.0000000E+00  -3.862512    
           5           1           5        2000 outlet  out_070101010502   1000430.       18.95865       7.965721      0.2160309       2653.064      0.3110089      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   5584.208      1.6748934E-05  1.6748934E-05  1.6748934E-05  1.6748934E-05  1.6748934E-05  0.0000000E+00  -6.932353    
           6           1           6        2000 outlet  out_070101010502   1119067.       17.61048       7.980587      0.2212275       2773.798      0.3123257      0.0000000E+00  1.3016650E-03  0.0000000E+00  0.0000000E+00   5999.419      2.2757120E-05  2.2757120E-05  2.2757120E-05  2.2757120E-05  2.2757120E-05  0.0000000E+00  -2.551319    
           7           1           7        2000 outlet  out_070101010502   1201673.       16.49645       7.980557      0.2212161       2853.819      0.3123357      0.0000000E+00  1.3018221E-03  0.0000000E+00  0.0000000E+00   6406.744      3.0141513E-05  3.0141513E-05  3.0141513E-05  3.0141513E-05  3.0141513E-05  0.0000000E+00  -9.011455    
           8           1           8        2000 outlet  out_070101010502   1257046.       15.35738       7.980526      0.2211954       2902.651      0.3123421      0.0000000E+00  1.3019167E-03  0.0000000E+00  0.0000000E+00   6857.106      3.9062081E-05  3.9062081E-05  3.9062081E-05  3.9062081E-05  3.9062081E-05  0.0000000E+00  -4.369270    
           9           1           9        2000 outlet  out_070101010502   1294820.       14.16531       7.980517      0.2211921       2928.099      0.3123458      1.7824918E-03  1.4095260E-03  0.0000000E+00  0.0000000E+00   7278.719      4.9495902E-05  4.9495902E-05  4.9495902E-05  4.9495902E-05  4.9495902E-05  0.0000000E+00   1.934314    
          10           1          10        2000 outlet  out_070101010502   1322829.       11.94236       7.980507      0.2211834       2936.626      0.3123474      1.7208846E-03  1.4533689E-03  0.0000000E+00  0.0000000E+00   7839.827      6.1247141E-05  6.1247141E-05  6.1247141E-05  6.1247141E-05  6.1247141E-05  0.0000000E+00   2.644891    
          11           1          11        2000 outlet  out_070101010502   1345526.       9.557859       7.980500      0.2211747       2933.370      0.3123476      1.7685420E-03  1.3019983E-03  0.0000000E+00  0.0000000E+00   8389.926      7.3780669E-05  7.3780669E-05  7.3780669E-05  7.3780669E-05  7.3780669E-05  0.0000000E+00  -2.702357    
          12           1          12        2000 outlet  out_070101010502   1364270.       7.693185       7.980502      0.2211744       2921.786      0.3123468      1.7311095E-03  1.3019876E-03  0.0000000E+00  0.0000000E+00   8482.032      8.6238950E-05  8.6238950E-05  8.6238950E-05  8.6238950E-05  8.6238950E-05  0.0000000E+00  -10.69392    
          13           1          13        2000 outlet  out_070101010502   1378856.       5.382720       7.980505      0.2211753       2904.517      0.3123453      1.6945783E-03  1.3019657E-03  0.0000000E+00  0.0000000E+00   8513.737      9.7610719E-05  9.7610719E-05  9.7610719E-05  9.7610719E-05  9.7610719E-05  0.0000000E+00  -8.644892    
          14           1          14        2000 outlet  out_070101010502   1388857.       2.838816       7.980510      0.2211758       2885.270      0.3123433      1.6588051E-03  1.3019394E-03  0.0000000E+00  0.0000000E+00   8506.910      1.0709066E-04  1.0709066E-04  1.0709066E-04  1.0709066E-04  1.0709066E-04  0.0000000E+00  -7.366068    
          15           1          15        2000 outlet  out_070101010502   1394355.       1.635525       7.980515      0.2211771       2861.886      0.3123410      1.6237329E-03  1.3019064E-03  0.0000000E+00  0.0000000E+00   8473.938      1.1429678E-04  1.1429678E-04  1.1429678E-04  1.1429678E-04  1.1429678E-04  0.0000000E+00  -2.137915    
          16           1          16        2000 outlet  out_070101010502   1395753.       1.214957       7.980522      0.2211791       2836.386      0.3123385      1.5892498E-03  1.3018704E-03  0.0000000E+00  0.0000000E+00   8422.320      1.1922725E-04  1.1922725E-04  1.1922725E-04  1.1922725E-04  1.1922725E-04  0.0000000E+00  -5.758052    
          17           1          17        2000 outlet  out_070101010502   1393678.       1.213246       7.980529      0.2211816       2809.779      0.3123358      1.5554911E-03  1.3018325E-03  0.0000000E+00  0.0000000E+00   8357.164      1.2209617E-04  1.2209617E-04  1.2209617E-04  1.2209617E-04  1.2209617E-04  0.0000000E+00  -6.872486    
          18           1          18        2000 outlet  out_070101010502   1388649.       1.212213       7.980536      0.2211842       2782.579      0.3123331      1.5224437E-03  1.3017922E-03  0.0000000E+00  0.0000000E+00   8282.188      1.2321977E-04  1.2321977E-04  1.2321977E-04  1.2321977E-04  1.2321977E-04  0.0000000E+00  -2.111713    
          19           1          19        2000 outlet  out_070101010502   1381169.       1.211578       7.980544      0.2211869       2756.596      0.3123303      1.4899627E-03  1.3017491E-03  0.0000000E+00  0.0000000E+00   8204.172      1.2294282E-04  1.2294282E-04  1.2294282E-04  1.2294282E-04  1.2294282E-04  0.0000000E+00  -5.039865    
          20           1          20        2000 outlet  out_070101010502   1371829.       1.211174       7.980551      0.2211895       2729.179      0.3123276      1.4581895E-03  1.3017053E-03  0.0000000E+00  0.0000000E+00   8119.831      1.2173138E-04  1.2173138E-04  1.2173138E-04  1.2173138E-04  1.2173138E-04  0.0000000E+00  -10.11818    
          21           1          21        2000 outlet  out_070101010502   1361170.       1.210927       7.980559      0.2211922       2701.522      0.3123247      1.4271156E-03  1.3016618E-03  0.0000000E+00  0.0000000E+00   8035.659      1.2008472E-04  1.2008472E-04  1.2008472E-04  1.2008472E-04  1.2008472E-04  0.0000000E+00  -12.54119    
          22           1          22        2000 outlet  out_070101010502   1349592.       1.210778       7.980566      0.2211948       2673.983      0.3123220      1.3966794E-03  1.3016172E-03  0.0000000E+00  0.0000000E+00   7951.770      1.1842865E-04  1.1842865E-04  1.1842865E-04  1.1842865E-04  1.1842865E-04  0.0000000E+00  -11.11615    
