        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010801   1288262.      0.1903429      3.8881103E-09  1.1664332E-08   2576.120      5.0594364E-09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   446.0812      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00  -1.326250    
           2           1           2        2000 outlet  out_070101010801   2096631.      5.0321223E-12  1.0192410E-08  3.0577226E-08   4193.205      1.3271129E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   726.1815      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00 -0.5650001    
           3           1           3        2000 outlet  out_070101010801   2598962.      5.1666280E-12  1.8090098E-08  5.4270288E-08   5197.843      2.3475899E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   900.2260      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00  -1.678750    
           4           1           4        2000 outlet  out_070101010801   2905774.      5.2264608E-12  2.6552602E-08  7.9657802E-08   5811.445      3.4372903E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1006.537      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00  -3.295000    
           5           1           5        2000 outlet  out_070101010801   3087776.      5.2564619E-12  3.5066346E-08  1.0519906E-07   6175.443      4.5333742E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1069.605      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00  -7.633750    
           6           1           6        2000 outlet  out_070101010801   3190188.      5.2718715E-12  4.3401581E-08  1.3020474E-07   6380.253      5.6081536E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1105.094      5.7469989E-09  5.7469989E-09  5.7469989E-09  5.7469989E-09  5.7469989E-09  0.0000000E+00  -1.840000    
           7           1           7        2000 outlet  out_070101010801   3241857.      5.2792848E-12  5.1472149E-08  1.5441645E-07   6483.597      6.6525629E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1122.996      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00  -8.398750    
           8           1           8        2000 outlet  out_070101010801   3261259.      5.2820088E-12  5.9268920E-08  1.7780674E-07   6522.399      7.6645229E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1129.717      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00  -6.433750    
           9           1           9        2000 outlet  out_070101010801   3260186.      5.2818592E-12  6.6813953E-08  2.0044183E-07   6520.254      8.6455543E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1128.653      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00  0.2187500    
          10           1          10        2000 outlet  out_070101010801   3246192.      5.2798959E-12  7.4136928E-08  2.2241079E-07   6492.258      9.5993506E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1112.394      5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  5.7469993E-09  0.0000000E+00   2.483750    
