        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010703   13239.28       9.003027      8.2385122E-07  2.3940443E-06   15.80117      7.5122472E-08  0.0000000E+00  3.9997135E-06  0.0000000E+00  0.0000000E+00   169.0105      3.0516537E-07  3.0516537E-07  3.0516537E-07  3.0516537E-07  3.0516537E-07  0.0000000E+00 -0.9062500    
           2           1           2        2000 outlet  out_070101010703   13961.67       6.210584      8.2575696E-07  2.3972734E-06   16.70639      7.5122472E-08  0.0000000E+00  3.9997135E-06  8.8976708E-07  0.0000000E+00   148.6557      5.4982110E-07  5.4982110E-07  5.4982110E-07  5.4982110E-07  5.4982110E-07  0.0000000E+00 -0.4974999    
           3           1           3        2000 outlet  out_070101010703   15259.09       4.694699      8.2750131E-07  2.4009578E-06   16.49666      7.5122472E-08  0.0000000E+00  3.9997140E-06  8.8976645E-07  0.0000000E+00   136.7175      7.7098616E-07  7.7098616E-07  7.7098616E-07  7.7098616E-07  7.7098616E-07  0.0000000E+00  -1.142500    
           4           1           4        2000 outlet  out_070101010703   16058.29       3.504771      8.2955421E-07  2.4049277E-06   16.31065      7.5122472E-08  0.0000000E+00  3.9997140E-06  8.8936429E-07  0.0000000E+00   126.8181      9.6920428E-07  9.6920428E-07  9.6920428E-07  9.6920428E-07  9.6920428E-07  0.0000000E+00  -3.516250    
           5           1           5        2000 outlet  out_070101010703   16045.39       2.542292      8.3175092E-07  2.4087958E-06   16.08549      7.5122472E-08  0.0000000E+00  3.9997135E-06  8.8976674E-07  0.0000000E+00   114.1696      1.1400215E-06  1.1400215E-06  1.1400215E-06  1.1400215E-06  1.1400215E-06  0.0000000E+00  -7.086251    
           6           1           6        2000 outlet  out_070101010703   15811.66       1.798376      8.3391541E-07  2.4129863E-06   15.94847      7.5122472E-08  0.0000000E+00  3.9997135E-06  1.6665057E-05  0.0000000E+00   107.7204      1.2801303E-06  1.2801303E-06  1.2801303E-06  1.2801303E-06  1.2801303E-06  0.0000000E+00  -1.930000    
           7           1           7        2000 outlet  out_070101010703   15144.03       1.248510      8.3592352E-07  2.4167489E-06   15.73058      7.5122472E-08  0.0000000E+00  1.8745866E-05  1.6665630E-05  0.0000000E+00   98.40309      1.3928806E-06  1.3928806E-06  1.3928806E-06  1.3928806E-06  1.3928806E-06  0.0000000E+00  -8.248751    
           8           1           8        2000 outlet  out_070101010703   14440.63      0.8544044      8.3785460E-07  2.4205838E-06   15.54412      7.5122472E-08  0.0000000E+00  1.8746108E-05  1.6665686E-05  0.0000000E+00   92.38441      1.4793329E-06  1.4793329E-06  1.4793329E-06  1.4793329E-06  1.4793329E-06  0.0000000E+00  -5.657501    
           9           1           9        2000 outlet  out_070101010703   13746.74      0.5785085      8.3974265E-07  2.4244100E-06   15.36841      7.5122472E-08  0.0000000E+00  1.9567016E-05  1.7492182E-05  0.0000000E+00   86.77902      1.5360561E-06  1.5360561E-06  1.5360561E-06  1.5360561E-06  1.5360561E-06  0.0000000E+00  0.8637500    
          10           1          10        2000 outlet  out_070101010703   13292.15      0.3884978      8.4170415E-07  2.4286728E-06   15.25507      7.5122472E-08  0.0000000E+00  2.1671261E-05  1.9608184E-05  0.0000000E+00   84.05431      1.5587411E-06  1.5587411E-06  1.5587411E-06  1.5587411E-06  1.5587411E-06  0.0000000E+00   2.690000    
