        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010302   15042.97       11.21974      3.4155314E-06  1.0246591E-05   49.02084      5.0802726E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   143.0746      2.7941969E-06  2.7941969E-06  2.7941969E-06  2.7941969E-06  2.7941969E-06  0.0000000E+00 -5.8750153E-02
           2           1           2        2000 outlet  out_070101010302   15476.19       6.754670      3.4496820E-06  1.0349043E-05   54.26442      5.0530377E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   166.7871      4.5562488E-06  4.5562488E-06  4.5562488E-06  4.5562488E-06  4.5562488E-06  0.0000000E+00 -0.7712502    
           3           1           3        2000 outlet  out_070101010302   18061.37       4.579569      3.4789693E-06  1.0436906E-05   53.12060      5.0081792E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   180.8929      5.7467332E-06  5.7467332E-06  5.7467332E-06  5.7467332E-06  5.7467332E-06  0.0000000E+00 -0.6812501    
           4           1           4        2000 outlet  out_070101010302   20670.93       3.075351      3.5080693E-06  1.0524205E-05   51.86161      4.9440160E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   190.6858      6.5276599E-06  6.5276599E-06  6.5276599E-06  6.5276599E-06  6.5276599E-06  0.0000000E+00  -3.962500    
           5           1           5        2000 outlet  out_070101010302   22500.14       2.051405      3.5381422E-06  1.0614423E-05   50.83048      4.8500397E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   192.6426      7.0305759E-06  7.0305759E-06  7.0305759E-06  7.0305759E-06  7.0305759E-06  0.0000000E+00  -6.572500    
           6           1           6        2000 outlet  out_070101010302   23775.76       1.361317      3.5685769E-06  1.0705728E-05   49.96869      4.7474856E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   194.0180      7.3496681E-06  7.3496681E-06  7.3496681E-06  7.3496681E-06  7.3496681E-06  0.0000000E+00  -2.560000    
           7           1           7        2000 outlet  out_070101010302   24341.23      0.9000413      3.5988196E-06  1.0796456E-05   49.07679      4.6294551E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   191.2063      7.5516300E-06  7.5516300E-06  7.5516300E-06  7.5516300E-06  7.5516300E-06  0.0000000E+00  -8.320000    
           8           1           8        2000 outlet  out_070101010302   24611.15      0.5936069      3.6285905E-06  1.0885768E-05   48.24572      4.5165967E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   189.4277      7.6705874E-06  7.6705874E-06  7.6705874E-06  7.6705874E-06  7.6705874E-06  0.0000000E+00  -4.453750    
           9           1           9        2000 outlet  out_070101010302   24642.97      0.3910832      3.6581066E-06  1.0974317E-05   47.45941      4.4016338E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   181.5662      7.6486604E-06  7.6486604E-06  7.6486604E-06  7.6486604E-06  7.6486604E-06  0.0000000E+00   2.123750    
          10           1          10        2000 outlet  out_070101010302   24511.49      0.2576705      3.6873028E-06  1.1061905E-05   46.70236      4.2853506E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   178.5508      7.5880234E-06  7.5880234E-06  7.5880234E-06  7.5880234E-06  7.5880234E-06  0.0000000E+00   2.453750    
          11           1          11        2000 outlet  out_070101010302   24343.21      0.1699515      3.7164091E-06  1.1149225E-05   45.99583      4.1677879E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   183.0241      7.5278481E-06  7.5278481E-06  7.5278481E-06  7.5278481E-06  7.5278481E-06  0.0000000E+00  -2.395000    
          12           1          12        2000 outlet  out_070101010302   24066.73      0.1123127      3.7446541E-06  1.1233960E-05   45.26328      4.0519365E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   179.9508      7.6039441E-06  7.6039441E-06  7.6039441E-06  7.6039441E-06  7.6039441E-06  0.0000000E+00  -9.722501    
          13           1          13        2000 outlet  out_070101010302   23787.35      7.4417450E-02  3.7726140E-06  1.1317838E-05   44.56423      3.9367228E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   177.4170      7.5423368E-06  7.5423368E-06  7.5423368E-06  7.5423368E-06  7.5423368E-06  0.0000000E+00  -8.316251    
          14           1          14        2000 outlet  out_070101010302   23483.61      4.9464405E-02  3.8002593E-06  1.1400775E-05   43.88723      3.8213884E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   174.8722      7.4915888E-06  7.4915888E-06  7.4915888E-06  7.4915888E-06  7.4915888E-06  0.0000000E+00  -7.101250    
          15           1          15        2000 outlet  out_070101010302   23162.98      3.2993875E-02  3.8275707E-06  1.1482711E-05   43.22906      3.7062480E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   172.3477      7.4542118E-06  7.4542118E-06  7.4542118E-06  7.4542118E-06  7.4542118E-06  0.0000000E+00  -2.087500    
          16           1          16        2000 outlet  out_070101010302   22821.41      2.2090010E-02  3.8544949E-06  1.1563481E-05   42.58300      3.5915303E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   169.8020      7.4283507E-06  7.4283507E-06  7.4283507E-06  7.4283507E-06  7.4283507E-06  0.0000000E+00  -5.803751    
          17           1          17        2000 outlet  out_070101010302   22526.15      1.4846504E-02  3.8810558E-06  1.1643165E-05   41.96092      3.4796867E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   167.6941      7.4111267E-06  7.4111267E-06  7.4111267E-06  7.4111267E-06  7.4111267E-06  0.0000000E+00  -7.030000    
          18           1          18        2000 outlet  out_070101010302   22193.45      1.0017244E-02  3.9073502E-06  1.1722046E-05   41.34816      3.3650764E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   165.0006      7.4454251E-06  7.4454251E-06  7.4454251E-06  7.4454251E-06  7.4454251E-06  0.0000000E+00  -2.338750    
          19           1          19        2000 outlet  out_070101010302   22051.55      6.7838896E-03  3.9342608E-06  1.1802782E-05   40.81856      3.2533575E-07  7.3820062E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00   164.9945      7.4198124E-06  7.4198124E-06  7.4198124E-06  7.4198124E-06  7.4198124E-06  0.0000000E+00  -4.562500    
          20           1          20        2000 outlet  out_070101010302   21664.16      4.6114638E-03  3.9594406E-06  1.1878321E-05   40.19896      3.1386844E-07  6.9757472E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00   160.7360      7.5294770E-06  7.5294770E-06  7.5294770E-06  7.5294770E-06  7.5294770E-06  0.0000000E+00  -10.07875    
