        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010205   16257.46       12.36195      3.7205111E-06  1.0968637E-05   266.7778      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   343.9438      2.3173534E-06  2.3173534E-06  2.3173534E-06  2.3173534E-06  2.3173534E-06  0.0000000E+00 -0.3362503    
           2           1           2        2000 outlet  out_070101010205   18257.97       9.100300      3.6907006E-06  1.1072100E-05   375.7683      3.0465219E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   486.7838      5.0813533E-06  5.0813533E-06  5.0813533E-06  5.0813533E-06  5.0813533E-06  0.0000000E+00  -1.011250    
           3           1           3        2000 outlet  out_070101010205   26737.22       7.019462      3.4496845E-06  1.0349051E-05   422.6627      1.2513840E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   799.4158      8.3479335E-06  8.3479335E-06  8.3479335E-06  8.3479335E-06  8.3479335E-06  0.0000000E+00 -0.5874996    
           4           1           4        2000 outlet  out_070101010205   45524.63       5.447423      2.3865032E-06  7.1595082E-06   438.7197      3.0749709E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1383.382      1.2546488E-05  1.2546488E-05  1.2546488E-05  1.2546488E-05  1.2546488E-05  0.0000000E+00  -4.322500    
           5           1           5        2000 outlet  out_070101010205   79790.95       4.228148      2.2948470E-06  6.8845407E-06   441.8663      3.4588659E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2421.620      1.8198534E-05  1.8198534E-05  1.8198534E-05  1.8198534E-05  1.8198534E-05  0.0000000E+00  -6.775001    
           6           1           6        2000 outlet  out_070101010205   129345.0       2.743217      1.2532412E-06  3.7597231E-06   442.4494      4.1446256E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   3135.495      2.5157209E-05  2.5157209E-05  2.5157209E-05  2.5157209E-05  2.5157209E-05  0.0000000E+00  -2.691250    
           7           1           7        2000 outlet  out_070101010205   183713.9       1.268211      9.6202791E-07  2.8860832E-06   440.8355      4.1822800E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   3251.297      3.2257758E-05  3.2257758E-05  3.2257758E-05  3.2257758E-05  3.2257758E-05  0.0000000E+00  -8.541250    
           8           1           8        2000 outlet  out_070101010205   223758.0      0.3690843      7.2506896E-07  2.1752066E-06   437.6722      4.1294311E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   3055.286      3.7137732E-05  3.7137732E-05  3.7137732E-05  3.7137732E-05  3.7137732E-05  0.0000000E+00  -4.247499    
           9           1           9        2000 outlet  out_070101010205   235917.7      0.1189776      6.8444729E-07  2.0533419E-06   433.6489      4.0771370E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2745.414      3.8195412E-05  3.8195412E-05  3.8195412E-05  3.8195412E-05  3.8195412E-05  0.0000000E+00   2.026250    
          10           1          10        2000 outlet  out_070101010205   227199.0      6.9279961E-02  7.3935240E-07  2.2180573E-06   429.2239      4.0398936E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2657.105      3.6388978E-05  3.6388978E-05  3.6388978E-05  3.6388978E-05  3.6388978E-05  0.0000000E+00   2.735000    
          11           1          11        2000 outlet  out_070101010205   216012.4      4.6297759E-02  7.9959113E-07  2.3987732E-06   424.7478      4.0156933E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2867.773      3.4316246E-05  3.4316246E-05  3.4316246E-05  3.4316246E-05  3.4316246E-05  0.0000000E+00  -2.657500    
          12           1          12        2000 outlet  out_070101010205   211787.6      2.6645035E-02  8.1963367E-07  2.4589008E-06   420.1443      3.9866250E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2895.464      3.3502736E-05  3.3502736E-05  3.3502736E-05  3.3502736E-05  3.3502736E-05  0.0000000E+00  -10.23625    
          13           1          13        2000 outlet  out_070101010205   212618.9      1.3818073E-02  8.1383246E-07  2.4414971E-06   415.5385      3.9484626E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2873.723      3.3483586E-05  3.3483586E-05  3.3483586E-05  3.3483586E-05  3.3483586E-05  0.0000000E+00  -8.503750    
          14           1          14        2000 outlet  out_070101010205   214416.1      6.9389497E-03  8.1015827E-07  2.4304741E-06   412.8586      3.8963940E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2816.246      3.3629865E-05  3.3629865E-05  3.3629865E-05  3.3629865E-05  3.3629865E-05  0.0000000E+00  -7.258751    
          15           1          15        2000 outlet  out_070101010205   212972.0      3.7205692E-03  8.2631738E-07  2.4789515E-06   408.6672      3.8517373E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2757.775      3.3538479E-05  3.3538479E-05  3.3538479E-05  3.3538479E-05  3.3538479E-05  0.0000000E+00  -2.106250    
          16           1          16        2000 outlet  out_070101010205   209189.3      2.2474697E-03  8.8164779E-07  2.6449429E-06   404.0809      3.7848718E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2715.945      3.3221964E-05  3.3221964E-05  3.3221964E-05  3.3221964E-05  3.3221964E-05  0.0000000E+00  -6.111250    
          17           1          17        2000 outlet  out_070101010205   205260.8      1.4952925E-03  9.3594940E-07  2.8078477E-06   399.4756      3.7197681E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2688.183      3.2918979E-05  3.2918979E-05  3.2918979E-05  3.2918979E-05  3.2918979E-05  0.0000000E+00  -7.090000    
          18           1          18        2000 outlet  out_070101010205   202281.4      1.0414178E-03  9.7509269E-07  2.9252778E-06   394.9390      3.6604449E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2664.409      3.2767381E-05  3.2767381E-05  3.2767381E-05  3.2767381E-05  3.2767381E-05  0.0000000E+00  -2.230000    
          19           1          19        2000 outlet  out_070101010205   200268.5      7.3827815E-04  1.0035706E-06  3.0107115E-06   391.9877      3.6141982E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2641.261      3.2749038E-05  3.2749038E-05  3.2749038E-05  3.2749038E-05  3.2749038E-05  0.0000000E+00  -4.742500    
          20           1          20        2000 outlet  out_070101010205   198449.2      5.4115156E-04  1.0384751E-06  3.1154254E-06   387.7962      3.5460578E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2610.817      3.2902884E-05  3.2902884E-05  3.2902884E-05  3.2902884E-05  3.2902884E-05  0.0000000E+00  -10.07125    
          21           1          21        2000 outlet  out_070101010205   196474.5      4.0980231E-04  1.0790480E-06  3.2371433E-06   383.3830      3.4753639E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2578.623      3.2939901E-05  3.2939901E-05  3.2939901E-05  3.2939901E-05  3.2939901E-05  0.0000000E+00  -12.56500    
          22           1          22        2000 outlet  out_070101010205   194273.2      3.1770993E-04  1.1247178E-06  3.3741533E-06   379.0102      3.4029517E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2547.430      3.2941221E-05  3.2941221E-05  3.2941221E-05  3.2941221E-05  3.2941221E-05  0.0000000E+00  -11.23000    
          23           1          23        2000 outlet  out_070101010205   192072.4      2.4729673E-04  1.1688081E-06  3.5064240E-06   374.7711      3.3353031E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2521.337      3.3014134E-05  3.3014134E-05  3.3014134E-05  3.3014134E-05  3.3014134E-05  0.0000000E+00  -6.351250    
          24           1          24        2000 outlet  out_070101010205   189786.9      1.9302066E-04  1.2178432E-06  3.6535291E-06   370.4981      3.2533435E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2492.698      3.3115812E-05  3.3115812E-05  3.3115812E-05  3.3115812E-05  3.3115812E-05  0.0000000E+00  -8.383751    
          25           1          25        2000 outlet  out_070101010205   187593.0      1.4966298E-04  1.2655971E-06  3.7967916E-06   366.2723      3.1734419E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2463.889      3.3106255E-05  3.3106255E-05  3.3106255E-05  3.3106255E-05  3.3106255E-05  0.0000000E+00  -4.371250    
          26           1          26        2000 outlet  out_070101010205   185417.0      1.1544389E-04  1.3165763E-06  3.9497281E-06   362.1009      3.0902922E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2434.245      3.3073742E-05  3.3073742E-05  3.3073742E-05  3.3073742E-05  3.3073742E-05  0.0000000E+00  -8.710001    
          27           1          27        2000 outlet  out_070101010205   183254.3      8.8551526E-05  1.3696549E-06  4.1089647E-06   358.0170      3.0058809E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2405.875      3.2992295E-05  3.2992295E-05  3.2992295E-05  3.2992295E-05  3.2992295E-05  0.0000000E+00  -7.097501    
          28           1          28        2000 outlet  out_070101010205   181126.8      6.7444053E-05  1.4230575E-06  4.2691718E-06   354.0027      2.9200444E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2379.280      3.2871620E-05  3.2871620E-05  3.2871620E-05  3.2871620E-05  3.2871620E-05  0.0000000E+00  -3.441250    
          29           1          29        2000 outlet  out_070101010205   179072.0      5.0954386E-05  1.4760766E-06  4.4282301E-06   350.0372      2.8320260E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2353.638      3.2738182E-05  3.2738182E-05  3.2738182E-05  3.2738182E-05  3.2738182E-05  0.0000000E+00  -2.297501    
          30           1          30        2000 outlet  out_070101010205   177099.0      3.8205249E-05  1.5294196E-06  4.5882584E-06   346.1192      2.7415711E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2328.071      3.2612705E-05  3.2612705E-05  3.2612705E-05  3.2612705E-05  3.2612705E-05  0.0000000E+00  -3.790000    
          31           1          31        2000 outlet  out_070101010205   175187.2      2.8467728E-05  1.5840492E-06  4.7521467E-06   342.2638      2.6489556E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2302.519      3.2503940E-05  3.2503940E-05  3.2503940E-05  3.2503940E-05  3.2503940E-05  0.0000000E+00  -3.651250    
          32           2           1        2000 outlet  out_070101010205   173298.2      2.1110993E-05  1.6404207E-06  4.9212617E-06   338.3352      2.5803402E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2277.132      3.2414053E-05  3.2414053E-05  3.2414053E-05  3.2414053E-05  3.2414053E-05  0.0000000E+00 -0.9812498    
          33           2           2        2000 outlet  out_070101010205   171417.7      1.5594875E-05  1.6987373E-06  5.0962112E-06   334.5791      2.5108245E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   2252.045      3.2342530E-05  3.2342530E-05  3.2342530E-05  3.2342530E-05  3.2342530E-05  0.0000000E+00 -6.6249847E-02
          34           2           3        2000 outlet  out_070101010205   169894.4      1.4106462E-02  0.2141576      4.1011050E-02   335.0180      0.0000000E+00   41.02684      0.5174658       1.459842      4.3723344E-06   2043.708      3.1955926E-05  4.6340353E-03  3.1955926E-05  3.1955926E-05  3.1955926E-05  0.0000000E+00   3.860000    
          35           2           4        2000 outlet  out_070101010205   168391.0      8.8854535E-03  3.5927523E-02  7.2298818E-03   328.0699      0.0000000E+00   43.90934      6.6284031E-02  0.1771015      8.7899521E-11   2208.678      3.1990399E-05  1.2061856E-02  3.1990399E-05  3.1990399E-05  3.1990399E-05  0.0000000E+00  0.2937498    
