        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010305   35497.12       24.52238      8.7316103E-06  2.2691900E-05   92.15311      6.0356641E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   337.1783      3.8208777E-06  3.8208777E-06  3.8208777E-06  3.8208777E-06  3.8208777E-06  0.0000000E+00 -0.2387500    
           2           1           2        2000 outlet  out_070101010305   41046.29       18.35105      8.7631270E-06  2.2806638E-05   110.9754      6.0356641E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   389.5520      7.3289543E-06  7.3289543E-06  7.3289543E-06  7.3289543E-06  7.3289543E-06  0.0000000E+00 -0.7600003    
           3           1           3        2000 outlet  out_070101010305   46812.09       13.77505      8.8122579E-06  2.2945385E-05   113.9815      6.0356641E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   414.4096      1.0367834E-05  1.0367834E-05  1.0367834E-05  1.0367834E-05  1.0367834E-05  0.0000000E+00 -0.4712501    
           4           1           4        2000 outlet  out_070101010305   51511.23       10.15279      8.8603892E-06  2.3077697E-05   113.5700      6.0356641E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   428.6700      1.2844785E-05  1.2844785E-05  1.2844785E-05  1.2844785E-05  1.2844785E-05  0.0000000E+00  -3.842501    
           5           1           5        2000 outlet  out_070101010305   54510.95       7.368196      8.9094819E-06  2.3206621E-05   112.2065      6.0356641E-08  0.0000000E+00  2.0434379E-06  0.0000000E+00  0.0000000E+00   429.2279      1.4786843E-05  1.4786843E-05  1.4786843E-05  1.4786843E-05  1.4786843E-05  0.0000000E+00  -6.647501    
           6           1           6        2000 outlet  out_070101010305   56360.03       5.285245      8.9584400E-06  2.3333712E-05   110.6797      6.0356641E-08  0.0000000E+00  2.0434381E-06  0.0000000E+00  0.0000000E+00   428.8156      1.6272350E-05  1.6272350E-05  1.6272350E-05  1.6272350E-05  1.6272350E-05  0.0000000E+00  -2.522500    
           7           1           7        2000 outlet  out_070101010305   56949.21       3.755272      9.0072745E-06  2.3457074E-05   109.0135      6.0356641E-08  0.0000000E+00  2.0434379E-06  0.0000000E+00  0.0000000E+00   421.5509      1.7380635E-05  1.7380635E-05  1.7380635E-05  1.7380635E-05  1.7380635E-05  0.0000000E+00  -8.372499    
           8           1           8        2000 outlet  out_070101010305   56977.59       2.648355      9.0550775E-06  2.3578596E-05   107.4420      6.0356641E-08  0.0000000E+00  2.0434377E-06  0.0000000E+00  0.0000000E+00   416.5068      1.8162316E-05  1.8162316E-05  1.8162316E-05  1.8162316E-05  1.8162316E-05  0.0000000E+00  -4.333750    
           9           1           9        2000 outlet  out_070101010305   56608.69       1.857122      9.1023694E-06  2.3698372E-05   105.9617      6.0356641E-08  0.0000000E+00  2.3156263E-06  0.0000000E+00  0.0000000E+00   399.8516      1.8678686E-05  1.8678686E-05  1.8678686E-05  1.8678686E-05  1.8678686E-05  0.0000000E+00   1.906250    
          10           1          10        2000 outlet  out_070101010305   55991.79       1.296331      9.1490720E-06  2.3816283E-05   104.5423      6.0356641E-08  0.0000000E+00  2.4332421E-06  0.0000000E+00  0.0000000E+00   391.0321      1.9006502E-05  1.9006502E-05  1.9006502E-05  1.9006502E-05  1.9006502E-05  0.0000000E+00   2.622500    
          11           1          11        2000 outlet  out_070101010305   55299.71      0.9014741      9.1954089E-06  2.3933066E-05   103.2006      6.0356641E-08  0.0000000E+00  2.0434381E-06  0.0000000E+00  0.0000000E+00   400.3916      1.9211368E-05  1.9211368E-05  1.9211368E-05  1.9211368E-05  1.9211368E-05  0.0000000E+00  -2.500000    
          12           1          12        2000 outlet  out_070101010305   54558.51      0.6248571      9.2405544E-06  2.4046709E-05   101.8539      6.0356641E-08  0.0000000E+00  2.0434379E-06  0.0000000E+00  0.0000000E+00   394.4487      1.9387087E-05  1.9387087E-05  1.9387087E-05  1.9387087E-05  1.9387087E-05  0.0000000E+00  -9.917499    
          13           1          13        2000 outlet  out_070101010305   53842.58      0.4314419      9.2851405E-06  2.4158908E-05   100.5639      6.0356641E-08  0.0000000E+00  2.0434379E-06  0.0000000E+00  0.0000000E+00   389.2355      1.9111965E-05  1.9111965E-05  1.9111965E-05  1.9111965E-05  1.9111965E-05  0.0000000E+00  -8.316251    
          14           1          14        2000 outlet  out_070101010305   53117.61      0.2968576      9.3291555E-06  2.4269439E-05   99.30833      6.0356641E-08  0.0000000E+00  2.0434381E-06  0.0000000E+00  0.0000000E+00   384.0675      1.8631697E-05  1.8631697E-05  1.8631697E-05  1.8631697E-05  1.8631697E-05  0.0000000E+00  -7.157499    
          15           1          15        2000 outlet  out_070101010305   52388.75      0.2036347      9.3725876E-06  2.4378285E-05   98.08228      6.0356641E-08  0.0000000E+00  2.0434377E-06  0.0000000E+00  0.0000000E+00   378.9434      1.8119761E-05  1.8119761E-05  1.8119761E-05  1.8119761E-05  1.8119761E-05  0.0000000E+00  -2.038750    
          16           1          16        2000 outlet  out_070101010305   51636.23      0.1393136      9.4153647E-06  2.4485227E-05   96.87032      6.0356641E-08  0.0000000E+00  2.0434381E-06  0.0000000E+00  0.0000000E+00   373.7448      1.7657871E-05  1.7657871E-05  1.7657871E-05  1.7657871E-05  1.7657871E-05  0.0000000E+00  -5.664999    
          17           1          17        2000 outlet  out_070101010305   50948.16      9.5064521E-02  9.4574816E-06  2.4590690E-05   95.69199      6.0356641E-08  0.0000000E+00  2.0434379E-06  0.0000000E+00  0.0000000E+00   369.3551      1.7269922E-05  1.7269922E-05  1.7269922E-05  1.7269922E-05  1.7269922E-05  0.0000000E+00  -6.940000    
