        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        2000 outlet  out_070101010802   71239.17      0.6317944      4.4274837E-09  1.3282451E-08   152.0249      8.6807246E-09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   91.19710      2.5243491E-08  2.5243491E-08  2.5243491E-08  2.5243491E-08  2.5243491E-08  0.0000000E+00  -1.236250    
           2           1           2        2000 outlet  out_070101010802   118307.0      4.7010902E-02  5.2186824E-09  1.5656045E-08   227.7640      1.1056988E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   136.6850      2.8879681E-08  2.8879681E-08  2.8879681E-08  2.8879681E-08  2.8879681E-08  0.0000000E+00 -0.4674997    
           3           1           3        2000 outlet  out_070101010802   133800.0      2.2543831E-04  6.1324963E-09  1.8397486E-08   267.4047      1.3783640E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   160.4652      2.7269325E-08  2.7269325E-08  2.7269325E-08  2.7269325E-08  2.7269325E-08  0.0000000E+00  -1.551250    
           4           1           4        2000 outlet  out_070101010802   143038.1      0.0000000E+00  7.0565864E-09  2.1169758E-08   287.1108      1.6530407E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   172.3106      2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  0.0000000E+00  -3.186250    
           5           1           5        2000 outlet  out_070101010802   147071.6      0.0000000E+00  7.9449993E-09  2.3834994E-08   295.2163      1.9155555E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   177.1837      2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  0.0000000E+00  -7.521250    
           6           1           6        2000 outlet  out_070101010802   148037.2      0.0000000E+00  8.7909173E-09  2.6372749E-08   297.1110      2.1640382E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   178.3504      2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  0.0000000E+00  -1.798750    
           7           1           7        2000 outlet  out_070101010802   147462.1      0.0000000E+00  9.6034896E-09  2.8810467E-08   295.9738      2.4012529E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   177.6555      2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  0.0000000E+00  -8.312500    
           8           1           8        2000 outlet  out_070101010802   146274.2      0.0000000E+00  1.0395606E-08  3.1186818E-08   293.5841      2.6313240E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   176.2203      2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  0.0000000E+00  -6.370000    
           9           1           9        2000 outlet  out_070101010802   144869.1      0.0000000E+00  1.1176565E-08  3.3529691E-08   290.7614      2.8571318E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   174.2041      2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  2.7130834E-08  0.0000000E+00  0.3649998    
          10           1          10        2000 outlet  out_070101010802   143453.7      0.0000000E+00  1.1952795E-08  3.5858388E-08   287.8895      3.0807751E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   170.3237      2.7130831E-08  2.7130831E-08  2.7130831E-08  2.7130831E-08  2.7130831E-08  0.0000000E+00   2.495000    
